일자,시간,시가,고가,저가,종가,5,20,60,120,BB_상한선,BB_중심선,BB_하한선,거래량,OBV+Slow%K,OBV+Slow%D,RSI,Signal,RSI+MACD,Signal
2018-07-04,11:24,"2,270.22","2,271.05","2,269.38","2,270.96","2,271.50","2,275.69","2,275.86",,"2,280.82","2,275.90","2,270.99","1,832,000",19.61%,15.07%,16.63%,22.11%,-9.40%,-6.43%
2018-07-04,11:21,"2,271.71","2,272.03","2,270.50","2,270.50","2,271.71","2,276.03","2,275.86",,"2,280.76","2,275.93","2,271.09","1,812,000",5.41%,10.53%,14.13%,24.31%,-8.84%,-5.69%
2018-07-04,11:18,"2,271.98","2,272.34","2,271.11","2,271.59","2,272.01","2,276.33","2,275.92",,"2,280.70","2,275.98","2,271.26","1,934,000",10.82%,15.65%,20.60%,28.38%,-7.74%,-4.91%
2018-07-04,11:15,"2,273.20","2,273.20","2,271.51","2,271.92","2,272.11","2,276.57","2,275.97",,"2,280.65","2,276.04","2,271.42","1,671,000",21.64%,20.49%,25.16%,31.49%,-6.89%,-4.20%
2018-07-04,11:12,"2,271.78","2,273.03","2,271.29","2,272.54","2,272.98","2,276.87","2,276.02",,"2,280.61","2,276.08","2,271.54","2,551,000",22.26%,19.34%,29.05%,34.02%,-6.17%,-3.52%
2018-07-04,11:09,"2,272.16","2,273.40","2,270.88","2,271.98","2,274.14","2,277.21","2,276.05",,"2,280.58","2,276.12","2,271.66","1,928,000",6.65%,16.43%,22.00%,36.01%,-5.55%,-2.86%
2018-07-04,11:06,"2,272.37","2,273.43","2,270.81","2,272.00","2,275.28","2,277.54","2,276.11",,"2,280.54","2,276.18","2,271.82","2,258,000",13.30%,26.20%,32.14%,41.61%,-3.96%,-2.19%
2018-07-04,11:03,"2,276.53","2,276.53","2,272.10","2,272.10","2,276.32","2,277.93","2,276.17",,"2,280.49","2,276.23","2,271.97","2,552,000",26.60%,39.10%,36.92%,45.40%,-2.91%,-1.75%
2018-07-04,11:00,"2,279.10","2,279.10","2,276.00","2,276.30","2,277.55","2,278.25","2,276.20",,"2,280.50","2,276.22","2,271.94","1,996,000",53.20%,51.60%,50.23%,48.79%,-2.01%,-1.45%
2018-07-04,10:57,"2,278.70","2,279.54","2,278.15","2,278.34","2,278.03","2,278.41","2,276.11",,"2,280.66","2,276.09","2,271.52","1,972,000",63.43%,50.00%,51.01%,48.22%,-2.20%,-1.32%
2018-07-04,10:54,"2,277.71","2,278.54","2,277.52","2,277.68","2,278.30","2,278.44","2,275.90",,"2,281.01","2,275.87","2,270.74","1,528,000",26.87%,36.57%,44.25%,47.11%,-2.47%,-1.10%
2018-07-04,10:51,"2,278.32","2,278.75","2,277.19","2,277.19","2,278.68","2,278.47","2,275.68",,"2,281.37","2,275.65","2,269.93","1,397,000",23.52%,46.26%,44.71%,48.25%,-2.10%,-0.75%
2018-07-04,10:48,"2,278.09","2,278.66","2,277.60","2,278.22","2,279.01","2,278.58","2,275.49",,"2,281.59","2,275.45","2,269.31","1,834,000",47.05%,69.00%,44.02%,49.66%,-1.65%,-0.41%
2018-07-04,10:45,"2,279.09","2,279.91","2,278.03","2,278.74","2,279.01","2,278.55","2,275.26",,"2,281.78","2,275.24","2,268.69","1,827,000",85.66%,90.96%,50.82%,51.92%,-0.97%,-0.10%
2018-07-04,10:42,"2,280.15","2,280.69","2,278.56","2,279.67","2,278.81","2,278.38","2,275.04",,"2,281.99","2,274.98","2,267.97","1,848,000",98.92%,96.26%,50.82%,52.36%,-0.79%,0.11%
2018-07-04,10:39,"2,279.40","2,280.24","2,279.03","2,279.59","2,278.83","2,278.06","2,274.72",,"2,282.40","2,274.65","2,266.90","2,150,000",97.84%,93.61%,52.39%,52.97%,-0.55%,0.34%
2018-07-04,10:36,"2,277.50","2,278.84","2,277.19","2,278.84","2,278.45","2,277.81","2,274.34",,"2,282.93","2,274.28","2,265.62","2,623,000",95.68%,89.38%,51.65%,53.20%,-0.39%,0.56%
2018-07-04,10:33,"2,278.32","2,278.39","2,277.51","2,278.20","2,278.00","2,277.62","2,274.00",,"2,283.28","2,273.95","2,264.62","2,209,000",91.35%,83.09%,45.97%,53.82%,-0.10%,0.80%
2018-07-04,10:30,"2,279.75","2,280.13","2,277.76","2,277.76","2,277.60","2,277.50","2,273.69",,"2,283.50","2,273.64","2,263.77","1,764,000",82.71%,74.82%,50.42%,56.97%,0.85%,1.02%
2018-07-04,10:27,"2,277.30","2,279.77","2,276.89","2,279.77","2,277.67","2,277.53","2,273.37",,"2,283.69","2,273.30","2,262.91","3,434,000",82.67%,66.94%,63.22%,59.59%,1.59%,1.07%
2018-07-04,10:24,"2,276.49","2,277.70","2,275.97","2,277.70","2,277.56","2,277.33","2,272.99",,"2,283.94","2,272.93","2,261.92","3,434,000",65.33%,51.22%,63.22%,58.13%,1.21%,0.94%
2018-07-04,10:21,"2,276.52","2,276.76","2,274.85","2,276.55","2,277.74","2,277.12","2,272.60",,"2,284.33","2,272.55","2,260.76","3,354,000",35.18%,37.11%,55.74%,56.09%,0.70%,0.87%
2018-07-04,10:18,"2,277.77","2,278.67","2,275.82","2,276.24","2,278.40","2,276.97","2,272.25",,"2,284.60","2,272.20","2,259.80","2,597,000",23.19%,39.03%,53.50%,56.23%,0.81%,0.92%
2018-07-04,10:15,"2,278.88","2,278.88","2,277.43","2,278.08","2,278.86","2,276.86","2,271.92",,"2,284.74","2,271.86","2,258.97","4,512,000",46.38%,54.87%,56.92%,57.33%,1.17%,0.94%
2018-07-04,10:12,"2,279.38","2,279.68","2,278.21","2,279.22","2,279.13","2,276.88","2,271.56",,"2,284.76","2,271.50","2,258.24","5,891,000",69.35%,63.36%,52.20%,57.49%,1.26%,0.89%
2018-07-04,10:09,"2,279.69","2,279.69","2,278.07","2,278.62","2,279.06","2,276.75","2,271.20",,"2,284.66","2,271.14","2,257.62","3,653,000",38.70%,57.38%,57.07%,59.60%,1.83%,0.79%
2018-07-04,10:06,"2,277.75","2,280.70","2,277.15","2,279.86","2,279.00","2,276.60","2,270.87",,"2,284.50","2,270.81","2,257.12","3,093,000",77.39%,76.05%,65.37%,60.62%,2.04%,0.54%
2018-07-04,10:03,"2,280.37","2,280.81","2,278.50","2,278.50","2,278.92","2,275.94","2,270.50",,"2,284.36","2,270.43","2,256.50","3,834,000",66.18%,74.72%,62.98%,58.72%,1.44%,0.16%
2018-07-04,10:00,"2,279.14","2,280.45","2,278.88","2,279.43","2,278.74","2,275.55","2,270.12",,"2,284.19","2,270.05","2,255.91","3,619,000",91.28%,83.26%,63.76%,57.01%,0.89%,-0.16%
2018-07-04,9:57,"2,279.07","2,279.75","2,278.29","2,278.87","2,277.91","2,275.21","2,269.76",,"2,283.91","2,269.70","2,255.48","2,887,000",82.56%,75.23%,50.87%,54.31%,0.09%,-0.42%
2018-07-04,9:54,"2,279.16","2,279.99","2,278.35","2,278.35","2,276.78","2,275.11","2,269.44",,"2,283.61","2,269.38","2,255.15","3,573,000",74.19%,67.90%,53.56%,55.69%,0.39%,-0.55%
2018-07-04,9:51,"2,277.56","2,279.61","2,277.56","2,279.43","2,276.03","2,275.04","2,269.14",,"2,283.26","2,269.08","2,254.90","4,080,000",79.91%,61.61%,57.86%,56.54%,0.49%,-0.79%
2018-07-04,9:48,"2,276.24","2,277.62","2,275.70","2,277.62","2,275.15","2,274.91","2,268.85",,"2,282.88","2,268.80","2,254.71","3,492,000",59.82%,43.30%,67.37%,56.01%,0.18%,-1.11%
2018-07-04,9:45,"2,274.17","2,276.19","2,273.61","2,275.29","2,274.79","2,274.87","2,268.60",,"2,282.58","2,268.56","2,254.55","3,758,000",23.92%,26.78%,57.00%,51.46%,-1.20%,-1.43%
2018-07-04,9:42,"2,274.11","2,275.68","2,273.19","2,273.22","2,275.42","2,274.93","2,268.41",,"2,282.35","2,268.38","2,254.41","3,690,000",13.11%,29.65%,50.69%,49.25%,-1.88%,-1.49%
2018-07-04,9:39,"2,275.43","2,275.88","2,273.91","2,274.58","2,275.94","2,274.94","2,268.28",,"2,282.16","2,268.23","2,254.31","3,884,000",26.22%,46.19%,46.86%,48.67%,-2.08%,-1.39%
2018-07-04,9:36,"2,274.79","2,275.87","2,274.79","2,275.03","2,275.71","2,274.91","2,268.13",,"2,281.93","2,268.06","2,254.20","3,248,000",52.43%,66.17%,47.45%,49.39%,-1.91%,-1.21%
2018-07-04,9:33,"2,278.89","2,279.17","2,275.83","2,275.83","2,275.39","2,274.88","2,267.93",,"2,281.67","2,267.86","2,254.06","4,875,000",81.97%,79.91%,48.55%,50.17%,-1.73%,-1.04%
2018-07-04,9:30,"2,275.53","2,278.44","2,275.53","2,278.44","2,275.05","2,274.73","2,267.75",,"2,281.31","2,267.65","2,253.99","4,886,000",89.39%,77.86%,52.40%,50.82%,-1.59%,-0.87%
2018-07-04,9:27,"2,273.97","2,277.15","2,273.19","2,275.83","2,275.06","2,274.56",,,,,,"5,649,000",78.78%,66.33%,48.74%,50.18%,-1.78%,-0.68%
2018-07-04,9:24,"2,272.70","2,274.73","2,272.70","2,273.44","2,275.21","2,274.54",,,,,,"8,615,000",57.56%,53.88%,50.33%,50.76%,-1.62%,-0.41%
2018-07-04,9:21,"2,273.55","2,274.82","2,273.32","2,273.43","2,275.65","2,274.42",,,,,,"5,233,000",40.52%,50.21%,48.91%,50.93%,-1.56%,-0.11%
2018-07-04,9:18,"2,278.12","2,278.12","2,273.93","2,274.12","2,274.30","2,274.46",,,,,,"6,316,000",69.69%,59.90%,49.74%,51.74%,-1.31%,0.26%
2018-07-04,9:15,"2,276.68","2,278.47","2,275.84","2,278.47","2,273.61","2,274.47",,,,,,"5,696,000",71.94%,50.10%,59.80%,52.54%,-1.06%,0.65%
2018-07-04,9:12,"2,275.73","2,277.27","2,275.30","2,276.61","2,272.47","2,274.32",,,,,,"7,330,000",43.87%,28.27%,52.96%,49.64%,-1.75%,1.08%
2018-07-04,9:09,"2,268.45","2,275.60","2,267.69","2,275.60","2,272.51","2,274.19",,,,,,"6,378,000",12.31%,12.66%,50.25%,48.31%,-1.90%,1.78%
2018-07-04,9:06,"2,270.95","2,271.24","2,266.59","2,266.70","2,272.76","2,274.19",,,,,,"6,784,000",4.75%,13.01%,40.62%,47.54%,-1.80%,2.70%
2018-07-04,9:03,"2,270.95","2,273.44","2,270.42","2,270.66","2,274.78","2,274.65",,,,,,"11,389,000",9.51%,21.27%,42.12%,50.30%,-0.66%,3.83%
2018-07-03,15:30,"2,276.83","2,276.83","2,272.76","2,272.76","2,276.03","2,274.79",,,,,,"13,930,000",19.02%,33.04%,45.89%,53.57%,0.66%,4.95%
2018-07-03,15:27,"2,276.83","2,276.83","2,276.83","2,276.83","2,276.79","2,274.70",,,,,,0,38.03%,47.06%,54.09%,56.65%,1.94%,6.02%
2018-07-03,15:24,"2,276.83","2,276.83","2,276.83","2,276.83","2,276.08","2,274.16",,,,,,0,59.09%,56.08%,57.61%,57.67%,2.71%,7.04%
2018-07-03,15:21,"2,276.77","2,277.92","2,275.93","2,276.83","2,275.53","2,273.55",,,,,,"3,395,000",61.67%,53.07%,53.04%,57.69%,3.30%,8.13%
2018-07-03,15:18,"2,277.34","2,277.34","2,275.43","2,276.90","2,275.02","2,272.98",,,,,,"4,089,000",66.83%,44.46%,52.19%,59.55%,4.47%,9.33%
2018-07-03,15:15,"2,273.20","2,277.97","2,273.20","2,276.58","2,274.24","2,272.37",,,,,,"3,718,000",33.66%,22.09%,56.80%,62.49%,5.99%,10.55%
2018-07-03,15:12,"2,272.93","2,274.72","2,272.89","2,273.24","2,273.92","2,271.80",,,,,,"3,411,000",6.20%,10.52%,55.04%,64.77%,7.37%,11.69%
2018-07-03,15:09,"2,273.61","2,274.60","2,272.47","2,274.12","2,274.36","2,271.17",,,,,,"2,671,000",12.39%,14.85%,65.70%,68.66%,9.20%,12.77%
2018-07-03,15:06,"2,273.81","2,274.43","2,272.28","2,274.28","2,273.74","2,270.29",,,,,,"2,404,000",24.78%,17.31%,67.62%,69.85%,10.31%,13.66%
2018-07-03,15:03,"2,274.56","2,275.24","2,272.99","2,272.99","2,273.72","2,269.50",,,,,,"2,617,000",5.03%,9.83%,64.03%,70.74%,11.39%,14.50%
2018-07-03,15:00,"2,274.36","2,276.48","2,274.31","2,274.95","2,274.01","2,268.84",,,,,,"2,781,000",10.06%,14.62%,69.83%,73.42%,12.97%,15.28%
2018-07-03,14:57,"2,270.91","2,275.46","2,270.79","2,275.46","2,274.10","2,268.02",,,,,,"2,570,000",20.13%,19.18%,70.38%,74.86%,14.20%,15.85%
2018-07-03,14:54,"2,272.95","2,274.20","2,270.47","2,271.03","2,273.80","2,267.09",,,,,,"2,809,000",6.98%,18.23%,70.29%,76.65%,15.52%,16.27%
2018-07-03,14:51,"2,274.60","2,275.18","2,273.54","2,274.17","2,274.72","2,266.26",,,,,,"2,421,000",13.95%,29.49%,83.43%,79.19%,16.97%,16.46%
2018-07-03,14:48,"2,276.09","2,276.16","2,274.44","2,274.44","2,275.08","2,265.34",,,,,,"2,492,000",27.90%,45.03%,78.78%,77.49%,17.25%,16.33%
2018-07-03,14:45,"2,273.76","2,275.42","2,273.13","2,275.41","2,274.88","2,264.43",,,,,,"2,689,000",52.21%,62.16%,76.91%,76.98%,17.83%,16.09%
2018-07-03,14:42,"2,276.08","2,276.31","2,273.97","2,273.97","2,274.01","2,263.50",,,,,,"2,500,000",55.32%,72.10%,77.00%,77.00%,18.50%,15.66%
2018-07-03,14:39,"2,276.31","2,277.32","2,274.76","2,275.59","2,272.38","2,262.66",,,,,,"2,976,000",84.91%,88.89%,82.61%,77.01%,19.07%,14.95%
2018-07-03,14:36,"2,273.48","2,276.33","2,272.79","2,275.99","2,270.19","2,261.83",,,,,,"3,179,000",97.45%,92.87%,85.03%,74.77%,18.95%,13.92%
2018-07-03,14:33,"2,270.74","2,275.26","2,270.74","2,273.46","2,268.08","2,260.90",,,,,,"4,193,000",94.90%,88.29%,80.07%,70.66%,18.28%,12.67%
2018-07-03,14:30,"2,265.37","2,271.02","2,265.37","2,271.02","2,266.35","2,260.01",,,,,,"3,401,000",89.79%,81.69%,76.74%,66.90%,17.67%,11.26%
2018-07-03,14:27,"2,264.47","2,266.73","2,264.20","2,265.85","2,265.17","2,259.38",,,,,,"2,148,000",79.59%,73.58%,70.00%,62.96%,16.96%,9.66%
2018-07-03,14:24,"2,265.96","2,265.96","2,263.50","2,264.63","2,264.15","2,259.05",,,,,,"2,139,000",59.18%,67.58%,66.64%,60.14%,16.50%,7.83%
2018-07-03,14:21,"2,264.03","2,267.53","2,264.03","2,265.44","2,262.52","2,258.84",,,,,,"2,496,000",83.74%,75.98%,64.20%,57.54%,16.01%,5.67%
2018-07-03,14:18,"2,264.93","2,266.78","2,264.04","2,264.80","2,261.10","2,258.67",,,,,,"2,360,000",67.49%,68.23%,65.29%,54.88%,15.41%,3.08%
2018-07-03,14:15,"2,260.85","2,265.11","2,260.85","2,265.11","2,260.14","2,258.57",,,,,,"3,135,000",78.30%,68.97%,68.75%,50.72%,0.00%,0.00%
2018-07-03,14:12,"2,257.84","2,261.45","2,257.17","2,260.76","2,258.80","2,258.49",,,,,,"2,312,000",56.60%,59.64%,55.19%,43.51%,0.00%,0.00%
2018-07-03,14:09,"2,257.55","2,258.17","2,256.50","2,256.50","2,258.02","2,258.73",,,,,,"2,101,000",56.61%,62.68%,42.89%,38.84%,0.00%,0.00%
2018-07-03,14:06,"2,259.21","2,259.53","2,257.94","2,258.33","2,257.61","2,259.18",,,,,,"1,985,000",79.74%,68.74%,44.79%,37.21%,0.00%,0.00%
2018-07-03,14:03,"2,259.08","2,259.98","2,258.11","2,259.98","2,257.09","2,259.43",,,,,,"2,295,000",78.54%,57.74%,44.74%,34.18%,0.00%,0.00%
2018-07-03,14:00,"2,258.43","2,259.78","2,257.30","2,258.43","2,256.35","2,259.66",,,,,,"3,847,000",57.09%,36.94%,38.54%,29.96%,0.00%,0.00%
2018-07-03,13:57,"2,255.05","2,257.88","2,254.81","2,256.84","2,256.01",,,,,,,"4,273,000",20.32%,16.78%,31.34%,,0.00%,0.00%
2018-07-03,13:54,"2,253.81","2,255.42","2,252.36","2,254.47","2,256.09",,,,,,,"5,085,000",5.11%,13.25%,18.82%,,0.00%,0.00%
2018-07-03,13:51,"2,256.25","2,256.82","2,253.41","2,255.74","2,256.98",,,,,,,"3,566,000",10.23%,21.39%,20.01%,,0.00%,0.00%
2018-07-03,13:48,"2,256.84","2,257.34","2,255.14","2,256.28","2,257.34",,,,,,,"3,380,000",20.45%,32.56%,30.53%,,0.00%,0.00%
2018-07-03,13:45,"2,256.29","2,257.90","2,255.60","2,256.72","2,257.21",,,,,,,"3,301,000",40.91%,44.67%,29.32%,,0.00%,0.00%
2018-07-03,13:42,"2,257.60","2,258.86","2,256.69","2,257.26","2,257.53",,,,,,,"2,479,000",62.43%,48.43%,,,,
2018-07-03,13:39,"2,258.47","2,259.76","2,258.09","2,258.91","2,257.96",,,,,,,"3,195,000",59.44%,34.44%,,,,
2018-07-03,13:36,"2,255.42","2,257.55","2,254.46","2,257.55","2,258.25",,,,,,,"3,975,000",18.87%,9.44%,,,,
2018-07-03,13:33,"2,256.78","2,257.93","2,255.61","2,255.61","2,259.15",,,,,,,"3,511,000",0.00%,0.00%,,,,
2018-07-03,13:30,"2,259.46","2,259.46","2,257.34","2,258.30","2,260.58",,,,,,,"3,261,000",0.00%,0.00%,,,,
2018-07-03,13:27,"2,260.42","2,260.88","2,258.79","2,259.42","2,261.64",,,,,,,"3,759,000",0.00%,0.00%,,,,
2018-07-03,13:24,"2,261.36","2,262.50","2,260.38","2,260.38","2,262.83",,,,,,,"2,676,000",0.00%,0.00%,,,,
2018-07-03,13:21,"2,261.84","2,262.49","2,261.27","2,262.05","2,263.88",,,,,,,"2,665,000",0.00%,0.00%,,,,
2018-07-03,13:18,"2,263.87","2,264.20","2,261.94","2,262.75","2,264.15",,,,,,,"2,549,000",0.00%,0.00%,,,,
2018-07-03,13:15,"2,265.25","2,265.25","2,263.34","2,263.59","2,264.51",,,,,,,"1,574,000",0.00%,,,,,
2018-07-03,13:12,"2,265.59","2,265.59","2,264.28","2,265.40",,,,,,,,"2,151,000",0.00%,,,,,
2018-07-03,13:09,"2,264.07","2,265.63","2,263.10","2,265.63",,,,,,,,"2,077,000",,,,,,
2018-07-03,13:06,"2,262.82","2,263.78","2,262.10","2,263.37",,,,,,,,"1,343,000",,,,,,
2018-07-03,13:03,"2,264.85","2,265.41","2,263.42","2,264.56",,,,,,,,"1,634,000",,,,,,
